Temperature	Date	Time
19	11/03/2022	10:15:04.701016
19	11/03/2022	10:25:05.001052
19	11/03/2022	10:35:05.358394
19	11/03/2022	10:45:07.974257
19	11/03/2022	10:55:08.331484
19	11/03/2022	11:05:08.689960
19	11/03/2022	11:15:09.021024
19	11/03/2022	11:25:09.291021
19	11/03/2022	11:35:09.550987
19	11/03/2022	11:45:09.830951
19	11/03/2022	11:55:10.100630
19	11/03/2022	12:05:10.457127
19	11/03/2022	12:15:10.814259
19	11/03/2022	12:25:11.161060
19	11/03/2022	12:35:11.481045
19	11/03/2022	12:45:13.997385
19	11/03/2022	12:55:14.305777
19	11/03/2022	13:05:14.662692
19	11/03/2022	13:15:14.921020
19	11/03/2022	13:25:15.278261
20	11/03/2022	13:35:15.635433
20	11/03/2022	13:45:15.906964
20	11/03/2022	13:55:18.449905
20	11/03/2022	14:05:18.764388
20	11/03/2022	14:15:19.121553
20	11/03/2022	14:25:19.470874
20	11/03/2022	14:35:24.308289
20	11/03/2022	14:45:24.609827
20	11/03/2022	14:55:24.920924
21	11/03/2022	15:05:25.180651
20	11/03/2022	15:15:25.537965
20	11/03/2022	15:25:25.895264
20	11/03/2022	15:35:26.166011
20	11/03/2022	15:45:26.520479
20	11/03/2022	15:55:26.877686
20	11/03/2022	16:05:27.135017
20	11/03/2022	16:15:27.492131
20	11/03/2022	16:25:27.749730
20	11/03/2022	16:35:28.009657
20	11/03/2022	16:45:28.332658
20	11/03/2022	16:55:28.601684
20	11/03/2022	17:05:28.950954
21	11/03/2022	17:15:29.268596
21	11/03/2022	17:25:29.531446
21	11/03/2022	17:35:29.833203
21	11/03/2022	17:45:30.190154
21	11/03/2022	17:55:30.449082
22	11/03/2022	18:05:30.761096
21	11/03/2022	18:15:31.022261
21	11/03/2022	18:25:31.379031
21	11/03/2022	18:35:31.735695
21	11/03/2022	18:45:32.092915
21	11/03/2022	18:55:32.450146
21	11/03/2022	19:05:32.719350
21	11/03/2022	19:15:33.076588
21	11/03/2022	19:25:33.433926
21	11/03/2022	19:35:33.691578
21	11/03/2022	19:45:34.048486
21	11/03/2022	19:55:34.405678
21	11/03/2022	20:05:34.760966
21	11/03/2022	20:15:35.117915
22	11/03/2022	20:25:35.474767
21	11/03/2022	20:35:35.738572
21	11/03/2022	20:45:35.996574
22	11/03/2022	20:55:36.281098
21	11/03/2022	21:05:36.638308
21	11/03/2022	21:15:36.995483
21	11/03/2022	21:25:37.275599
21	11/03/2022	21:35:42.065942
21	11/03/2022	21:45:42.423138
21	11/03/2022	21:55:42.683962
21	11/03/2022	22:05:43.041194
21	11/03/2022	22:15:43.398413
21	11/03/2022	22:25:43.755654
21	11/03/2022	22:35:44.112469
21	11/03/2022	22:45:46.707412
21	11/03/2022	22:55:46.976607
21	11/03/2022	23:05:47.241752
21	11/03/2022	23:15:47.598949
21	11/03/2022	23:25:47.881168
21	11/03/2022	23:35:48.144068
21	11/03/2022	23:45:48.501205
21	11/03/2022	23:55:48.858392
21	12/03/2022	00:05:49.215595
21	12/03/2022	00:15:49.485740
21	12/03/2022	00:25:49.842890
21	12/03/2022	00:35:50.106283
21	12/03/2022	00:45:50.463669
21	12/03/2022	00:55:50.820644
21	12/03/2022	01:05:51.177847
21	12/03/2022	01:15:51.535066
21	12/03/2022	01:25:51.798603
21	12/03/2022	01:35:52.155810
21	12/03/2022	01:45:52.483539
21	12/03/2022	01:55:52.840127
21	12/03/2022	02:05:53.108743
21	12/03/2022	02:15:53.465892
20	12/03/2022	02:25:53.820804
20	12/03/2022	02:35:54.177643
20	12/03/2022	02:45:54.454759
20	12/03/2022	02:55:54.811907
20	12/03/2022	03:05:55.169162
20	12/03/2022	03:15:55.525771
20	12/03/2022	03:25:55.882997
20	12/03/2022	03:35:56.154534
20	12/03/2022	03:45:56.475856
20	12/03/2022	03:55:56.833083
19	12/03/2022	04:05:57.189716
19	12/03/2022	04:15:59.739038
19	12/03/2022	04:26:00.096305
19	12/03/2022	04:36:00.390001
19	12/03/2022	04:46:00.747245
18	12/03/2022	04:56:01.104541
18	12/03/2022	05:06:01.461734
18	12/03/2022	05:16:01.721324
18	12/03/2022	05:26:02.078183
18	12/03/2022	05:36:02.435366
18	12/03/2022	05:46:02.738276
18	12/03/2022	05:56:02.998197
18	12/03/2022	06:06:03.355650
18	12/03/2022	06:16:05.899013
18	12/03/2022	06:26:06.157261
18	12/03/2022	06:36:06.514200
18	12/03/2022	06:46:06.772720
17	12/03/2022	06:56:07.047662
18	12/03/2022	07:06:07.405166
18	12/03/2022	07:16:07.759837
18	12/03/2022	07:26:08.117163
18	12/03/2022	07:36:08.474637
18	12/03/2022	07:46:08.758359
19	12/03/2022	07:56:09.028371
19	12/03/2022	08:06:09.381043
19	12/03/2022	08:16:09.738268
19	12/03/2022	08:26:10.001550
19	12/03/2022	08:36:10.358704
19	12/03/2022	08:46:10.616942
19	12/03/2022	08:56:10.875029
19	12/03/2022	09:06:11.232286
19	12/03/2022	09:16:11.589552
19	12/03/2022	09:26:11.874708
19	12/03/2022	09:36:12.231924
19	12/03/2022	09:46:14.847318
19	12/03/2022	09:56:15.204771
19	12/03/2022	10:06:15.561585
19	12/03/2022	10:16:15.875120
19	12/03/2022	10:26:16.232135
19	12/03/2022	10:36:16.589441
19	12/03/2022	10:46:16.875136
19	12/03/2022	10:56:17.232433
19	12/03/2022	11:06:17.492445
19	12/03/2022	11:16:17.849685
19	12/03/2022	11:26:18.199863
19	12/03/2022	11:36:18.557136
19	12/03/2022	11:46:18.875055
19	12/03/2022	11:56:19.170002
19	12/03/2022	12:06:19.526822
19	12/03/2022	12:16:19.800885
19	12/03/2022	12:26:20.059491
19	12/03/2022	12:36:20.330425
19	12/03/2022	12:46:20.688274
19	12/03/2022	12:56:21.046698
19	12/03/2022	13:06:21.324242
19	12/03/2022	13:16:21.665041
19	12/03/2022	13:26:22.022347
19	12/03/2022	13:36:22.296029
19	12/03/2022	13:46:22.652737
19	12/03/2022	13:56:22.926614
19	12/03/2022	14:06:23.187867
19	12/03/2022	14:16:23.545344
19	12/03/2022	14:26:23.875056
19	12/03/2022	14:36:24.201239
19	12/03/2022	14:46:24.550943
20	12/03/2022	14:56:24.874839
20	12/03/2022	15:06:25.232048
20	12/03/2022	15:16:25.589540
20	12/03/2022	15:26:25.875145
20	12/03/2022	15:36:26.232451
20	12/03/2022	15:46:26.505000
20	12/03/2022	15:56:26.771071
20	12/03/2022	16:06:27.128672
20	12/03/2022	16:16:27.486302
20	12/03/2022	16:26:27.843734
20	12/03/2022	16:36:28.161046
21	12/03/2022	16:46:28.517938
21	12/03/2022	16:56:28.875175
21	12/03/2022	17:06:29.232411
21	12/03/2022	17:16:29.580715
20	12/03/2022	17:26:29.884681
20	12/03/2022	17:36:30.143013
20	12/03/2022	17:46:30.413720
20	12/03/2022	17:56:30.770971
21	12/03/2022	18:06:31.128190
21	12/03/2022	18:16:31.485448
21	12/03/2022	18:26:31.822345
21	12/03/2022	18:36:32.179703
21	12/03/2022	18:46:32.536944
21	12/03/2022	18:56:32.875163
21	12/03/2022	19:06:33.232368
20	12/03/2022	19:16:33.560394
20	12/03/2022	19:26:33.875222
20	12/03/2022	19:36:34.232411
20	12/03/2022	19:46:34.570949
20	12/03/2022	19:56:34.874837
20	12/03/2022	20:06:35.232153
20	12/03/2022	20:16:35.589365
20	12/03/2022	20:26:35.875123
21	12/03/2022	20:36:36.232233
21	12/03/2022	20:46:36.497892
21	12/03/2022	20:56:36.855114
21	12/03/2022	21:06:37.113578
21	12/03/2022	21:16:37.470820
21	12/03/2022	21:26:37.828187
21	12/03/2022	21:36:38.096771
21	12/03/2022	21:46:38.453677
20	12/03/2022	21:56:38.725434
21	12/03/2022	22:06:38.990957
21	12/03/2022	22:16:39.252241
20	12/03/2022	22:26:39.609195
20	12/03/2022	22:36:39.875278
20	12/03/2022	22:46:40.134462
20	12/03/2022	22:56:40.491661
20	12/03/2022	23:06:40.848853
20	12/03/2022	23:16:41.206135
20	12/03/2022	23:26:41.563128
20	12/03/2022	23:36:41.892816
20	12/03/2022	23:46:42.161480
20	12/03/2022	23:56:42.504229
20	13/03/2022	00:06:42.766922
20	13/03/2022	00:16:43.037072
20	13/03/2022	00:26:43.321099
20	13/03/2022	00:36:43.678246
20	13/03/2022	00:46:43.969848
20	13/03/2022	00:56:44.306203
19	13/03/2022	01:06:44.572910
19	13/03/2022	01:16:44.930111
19	13/03/2022	01:26:45.287442
19	13/03/2022	01:36:45.636504
19	13/03/2022	01:46:45.993618
19	13/03/2022	01:56:46.305829
19	13/03/2022	03:06:46.663133
19	13/03/2022	03:16:47.020390
19	13/03/2022	03:26:47.377260
19	13/03/2022	03:36:47.734597
19	13/03/2022	03:46:48.091857
19	13/03/2022	03:56:48.449114
19	13/03/2022	04:06:48.761252
19	13/03/2022	04:16:49.117891
19	13/03/2022	04:26:49.387620
19	13/03/2022	04:36:49.744956
19	13/03/2022	04:46:50.014737
18	13/03/2022	04:56:50.371344
18	13/03/2022	05:06:50.651008
18	13/03/2022	05:16:51.008320
17	13/03/2022	05:26:53.529144
17	13/03/2022	05:36:53.874553
17	13/03/2022	05:46:54.231931
17	13/03/2022	05:56:54.588971
17	13/03/2022	06:06:54.875167
17	13/03/2022	06:16:55.231777
17	13/03/2022	06:26:55.588973
17	13/03/2022	06:36:55.875145
17	13/03/2022	06:46:56.140535
17	13/03/2022	06:56:56.497740
17	13/03/2022	07:06:56.854957
17	13/03/2022	07:16:57.212204
17	13/03/2022	07:26:57.490793
17	13/03/2022	07:36:57.847484
17	13/03/2022	07:47:00.467472
17	13/03/2022	07:57:00.824281
17	13/03/2022	08:07:01.097059
17	13/03/2022	08:17:01.379845
17	13/03/2022	08:27:01.672624
17	13/03/2022	08:37:02.029444
17	13/03/2022	08:47:02.360125
18	13/03/2022	08:57:04.887570
18	13/03/2022	09:07:05.240313
18	13/03/2022	09:17:05.592180
18	13/03/2022	09:27:05.855274
18	13/03/2022	09:37:06.121005
18	13/03/2022	09:47:06.407520
18	13/03/2022	09:57:06.681077
18	13/03/2022	10:07:06.951035
18	13/03/2022	10:17:07.253375
18	13/03/2022	10:27:07.517099
18	13/03/2022	10:37:07.874348
18	13/03/2022	10:47:08.231582
18	13/03/2022	10:57:08.560385
18	13/03/2022	11:07:08.917491
18	13/03/2022	11:17:09.274746
18	13/03/2022	11:27:09.621336
18	13/03/2022	11:37:09.978099
18	13/03/2022	11:47:10.334728
18	13/03/2022	11:57:10.691871
18	13/03/2022	12:07:11.049186
18	13/03/2022	12:17:11.403126
18	13/03/2022	12:27:11.760489
18	13/03/2022	12:37:12.117889
18	13/03/2022	12:47:12.387432
18	13/03/2022	12:57:12.744069
19	13/03/2022	13:07:15.359241
19	13/03/2022	13:17:15.715846
19	13/03/2022	13:27:15.984708
19	13/03/2022	13:37:16.283968
19	13/03/2022	13:47:16.641172
19	13/03/2022	13:57:16.921232
19	13/03/2022	14:07:19.448425
19	13/03/2022	14:17:19.761109
20	13/03/2022	14:27:20.031011
20	13/03/2022	14:37:20.311362
20	13/03/2022	14:47:20.668893
20	13/03/2022	14:57:20.935182
20	13/03/2022	15:07:21.285076
20	13/03/2022	15:17:21.559056
20	13/03/2022	15:27:21.875142
20	13/03/2022	15:37:22.232746
20	13/03/2022	15:47:22.489283
20	13/03/2022	15:57:22.846544
20	13/03/2022	16:07:23.203487
20	13/03/2022	16:17:23.560628
21	13/03/2022	16:27:23.917770
21	13/03/2022	16:37:24.275004
21	13/03/2022	16:47:24.632009
20	13/03/2022	16:57:24.989353
21	13/03/2022	17:07:25.340503
20	13/03/2022	17:17:27.955763
20	13/03/2022	17:27:28.312858
20	13/03/2022	17:37:28.669960
20	13/03/2022	17:47:29.026822
20	13/03/2022	17:57:29.383906
20	13/03/2022	18:07:29.741073
20	13/03/2022	18:17:30.098289
20	13/03/2022	18:27:30.455518
21	13/03/2022	18:37:30.731276
21	13/03/2022	18:47:31.088451
21	13/03/2022	18:57:33.704051
21	13/03/2022	19:07:34.060748
21	13/03/2022	19:17:34.418041
21	13/03/2022	19:27:34.775287
21	13/03/2022	19:37:35.132285
21	13/03/2022	19:47:35.481038
21	13/03/2022	19:57:35.838229
21	13/03/2022	20:07:36.101447
21	13/03/2022	20:17:36.458907
21	13/03/2022	20:27:36.816071
20	13/03/2022	20:37:37.173208
21	13/03/2022	20:47:37.530498
21	13/03/2022	20:57:37.887546
21	13/03/2022	21:07:38.244974
21	13/03/2022	21:17:40.799974
21	13/03/2022	21:27:41.157220
21	13/03/2022	21:37:41.472031
21	13/03/2022	21:47:41.829249
21	13/03/2022	21:57:42.186336
21	13/03/2022	22:07:44.801951
21	13/03/2022	22:17:45.086835
21	13/03/2022	22:27:45.444321
21	13/03/2022	22:37:45.801459
21	13/03/2022	22:47:46.158707
21	13/03/2022	22:57:46.515840
21	13/03/2022	23:07:49.086236
21	13/03/2022	23:17:49.443557
21	13/03/2022	23:27:49.801064
21	13/03/2022	23:37:50.158246
21	13/03/2022	23:47:50.514989
21	13/03/2022	23:57:50.820814
21	14/03/2022	00:07:51.177804
21	14/03/2022	00:17:51.535055
21	14/03/2022	00:27:51.892349
21	14/03/2022	00:37:52.249548
20	14/03/2022	00:47:52.606619
20	14/03/2022	00:57:52.963760
20	14/03/2022	01:07:53.321267
20	14/03/2022	01:17:53.678616
20	14/03/2022	01:27:54.035847
20	14/03/2022	01:37:54.306347
20	14/03/2022	01:47:54.663413
20	14/03/2022	01:57:55.020096
20	14/03/2022	02:07:55.280426
20	14/03/2022	02:17:55.598985
20	14/03/2022	02:27:55.956258
20	14/03/2022	02:37:56.305619
20	14/03/2022	02:47:56.662794
20	14/03/2022	02:57:57.019959
19	14/03/2022	03:07:57.377100
19	14/03/2022	03:17:59.992951
19	14/03/2022	03:28:00.306123
18	14/03/2022	03:38:00.663332
18	14/03/2022	03:48:01.020470
18	14/03/2022	03:58:01.320522
18	14/03/2022	04:08:01.677730
18	14/03/2022	04:18:02.034728
17	14/03/2022	04:28:02.305957
17	14/03/2022	04:38:02.664188
17	14/03/2022	04:48:05.279622
17	14/03/2022	04:58:05.636792
17	14/03/2022	05:08:05.993977
17	14/03/2022	05:18:08.564264
17	14/03/2022	05:28:08.921779
17	14/03/2022	05:38:09.279454
17	14/03/2022	05:48:09.636273
17	14/03/2022	05:58:09.993725
17	14/03/2022	06:08:10.305622
17	14/03/2022	06:18:10.663183
16	14/03/2022	06:28:11.020429
16	14/03/2022	06:38:11.377527
16	14/03/2022	06:48:11.734919
17	14/03/2022	06:58:12.092158
17	14/03/2022	07:08:12.448885
17	14/03/2022	07:18:12.805992
17	14/03/2022	07:28:15.421415
17	14/03/2022	07:38:15.778660
17	14/03/2022	07:48:16.135832
17	14/03/2022	07:58:16.491505
17	14/03/2022	08:08:16.848492
18	14/03/2022	08:18:17.205787
18	14/03/2022	08:28:17.562937
18	14/03/2022	08:38:17.920146
18	14/03/2022	08:48:18.277490
18	14/03/2022	08:58:18.634832
18	14/03/2022	09:08:18.991917
18	14/03/2022	09:18:19.254911
18	14/03/2022	09:28:19.612122
18	14/03/2022	09:38:19.969284
18	14/03/2022	09:48:20.305576
18	14/03/2022	09:58:20.662778
19	14/03/2022	10:08:23.277675
19	14/03/2022	10:18:23.635957
18	14/03/2022	10:28:23.994150
19	14/03/2022	10:38:24.305946
18	14/03/2022	10:48:24.663134
19	14/03/2022	10:58:25.020358
19	14/03/2022	11:08:25.377874
19	14/03/2022	11:18:25.735109
19	14/03/2022	11:28:26.092310
19	14/03/2022	11:38:26.416028
19	14/03/2022	11:48:26.774063
19	14/03/2022	11:58:27.034045
19	14/03/2022	12:08:27.391333
19	14/03/2022	12:18:27.748786
19	14/03/2022	12:28:28.106014
19	14/03/2022	12:38:28.461656
19	14/03/2022	12:48:28.818844
19	14/03/2022	12:58:29.178131
20	14/03/2022	13:08:29.535359
20	14/03/2022	13:18:29.892781
20	14/03/2022	13:28:30.250021
20	14/03/2022	13:38:30.607224
20	14/03/2022	13:48:30.870636
20	14/03/2022	13:58:31.228306
20	14/03/2022	14:08:31.501197
20	14/03/2022	14:18:34.116932
20	14/03/2022	14:28:34.474436
20	14/03/2022	14:38:34.741625
21	14/03/2022	14:48:35.099353
21	14/03/2022	14:58:35.456877
21	14/03/2022	15:08:35.814291
21	14/03/2022	15:18:36.171465
21	14/03/2022	15:28:36.528569
21	14/03/2022	15:38:36.886016
21	14/03/2022	15:48:41.759298
21	14/03/2022	15:58:42.036089
21	14/03/2022	16:08:42.296645
21	14/03/2022	16:18:42.568120
21	14/03/2022	16:28:42.830370
21	14/03/2022	16:38:43.187462
21	14/03/2022	16:48:43.445446
21	14/03/2022	16:58:43.802810
21	14/03/2022	17:08:44.159899
21	14/03/2022	17:18:44.516551
21	14/03/2022	17:28:44.873704
21	14/03/2022	17:38:45.230988
21	14/03/2022	17:48:45.587726
21	14/03/2022	17:58:45.945189
21	14/03/2022	18:08:46.302390
21	14/03/2022	18:18:46.659689
21	14/03/2022	18:28:47.016555
21	14/03/2022	18:38:47.373739
21	14/03/2022	18:48:47.730895
21	14/03/2022	18:58:48.088174
21	14/03/2022	19:08:48.445376
21	14/03/2022	19:18:48.802493
21	14/03/2022	19:28:51.418152
21	14/03/2022	19:38:51.775410
21	14/03/2022	19:48:52.132632
21	14/03/2022	19:58:52.489939
21	14/03/2022	20:08:52.847334
21	14/03/2022	20:18:53.204421
21	14/03/2022	20:28:53.474581
21	14/03/2022	20:38:53.809198
21	14/03/2022	20:48:54.082989
21	14/03/2022	20:58:54.440297
21	14/03/2022	21:08:54.703564
21	14/03/2022	21:18:55.060836
21	14/03/2022	21:28:55.418035
21	14/03/2022	21:38:55.775191
21	14/03/2022	21:48:56.048551
21	14/03/2022	21:58:56.306127
21	14/03/2022	22:08:56.663250
22	14/03/2022	22:18:57.020591
21	14/03/2022	22:28:57.377916
21	14/03/2022	22:38:57.735246
21	14/03/2022	22:48:58.092376
21	14/03/2022	22:58:58.449685
21	14/03/2022	23:08:58.807233
21	14/03/2022	23:18:59.164770
21	14/03/2022	23:28:59.521895
21	14/03/2022	23:38:59.879375
21	14/03/2022	23:49:00.236527
21	14/03/2022	23:59:00.593621
21	15/03/2022	00:09:00.860818
21	15/03/2022	00:19:01.218381
21	15/03/2022	00:29:01.575891
21	15/03/2022	00:39:01.932925
21	15/03/2022	00:49:02.290100
21	15/03/2022	00:59:02.647322
21	15/03/2022	01:09:03.004591
21	15/03/2022	01:19:03.361739
21	15/03/2022	01:29:03.719068
21	15/03/2022	01:39:04.076117
21	15/03/2022	01:49:06.691572
21	15/03/2022	01:59:07.048753
21	15/03/2022	02:09:07.405882
21	15/03/2022	02:19:07.677336
21	15/03/2022	02:29:08.034808
21	15/03/2022	02:39:08.305390
21	15/03/2022	02:49:08.662438
21	15/03/2022	02:59:08.922020
21	15/03/2022	03:09:09.279362
21	15/03/2022	03:19:09.555719
21	15/03/2022	03:29:09.812957
21	15/03/2022	03:39:10.170197
20	15/03/2022	03:49:10.527262
21	15/03/2022	03:59:10.884430
21	15/03/2022	04:09:11.241522
20	15/03/2022	04:19:11.504377
19	15/03/2022	04:29:11.768216
19	15/03/2022	04:39:12.125942
19	15/03/2022	04:49:12.482769
19	15/03/2022	04:59:12.839669
19	15/03/2022	05:09:13.196811
19	15/03/2022	05:19:13.554185
18	15/03/2022	05:29:13.910098
18	15/03/2022	05:39:14.267435
18	15/03/2022	05:49:16.873778
18	15/03/2022	05:59:17.231027
18	15/03/2022	06:09:17.494038
18	15/03/2022	06:19:17.851475
18	15/03/2022	06:29:18.208775
17	15/03/2022	06:39:18.472447
17	15/03/2022	06:49:18.832622
18	15/03/2022	06:59:19.189995
18	15/03/2022	07:09:19.495137
18	15/03/2022	07:19:19.852325
18	15/03/2022	07:29:20.121656
18	15/03/2022	07:39:20.440778
18	15/03/2022	07:49:20.798012
18	15/03/2022	07:59:21.155268
19	15/03/2022	08:09:21.500981
19	15/03/2022	08:19:21.858234
19	15/03/2022	08:29:22.169787
19	15/03/2022	08:39:22.440969
19	15/03/2022	08:49:22.761160
19	15/03/2022	08:59:23.020986
19	15/03/2022	09:09:23.320998
19	15/03/2022	09:19:23.590990
19	15/03/2022	09:29:23.948151
19	15/03/2022	09:39:24.305456
20	15/03/2022	09:49:24.662746
20	15/03/2022	09:59:25.020811
20	15/03/2022	10:09:25.279927
20	15/03/2022	10:19:25.636602
20	15/03/2022	10:29:25.910412
20	15/03/2022	10:39:26.212596
21	15/03/2022	10:49:26.569917
21	15/03/2022	10:59:26.842930
21	15/03/2022	11:09:29.458519
21	15/03/2022	11:19:29.815795
21	15/03/2022	11:29:32.429676
21	15/03/2022	11:39:32.787098
21	15/03/2022	11:49:35.319001
21	15/03/2022	11:59:35.676084
21	15/03/2022	12:09:36.033342
21	15/03/2022	12:19:36.360841
21	15/03/2022	12:29:36.718200
21	15/03/2022	12:39:37.041662
21	15/03/2022	12:49:37.398855
22	15/03/2022	12:59:37.756116
21	15/03/2022	13:09:38.015577
21	15/03/2022	13:19:38.372803
21	15/03/2022	13:29:38.730079
21	15/03/2022	13:39:39.079632
21	15/03/2022	13:49:39.435516
21	15/03/2022	13:59:39.791349
21	15/03/2022	14:09:40.147196
21	15/03/2022	14:19:40.439703
22	15/03/2022	14:29:40.795535
21	15/03/2022	14:39:41.151335
21	15/03/2022	14:49:41.507171
21	15/03/2022	14:59:41.799885
22	15/03/2022	15:09:42.090084
22	15/03/2022	15:19:42.349734
22	15/03/2022	15:29:42.705562
22	15/03/2022	15:39:43.061391
22	15/03/2022	15:49:43.326044
22	15/03/2022	15:59:43.681853
22	15/03/2022	16:09:44.037679
22	15/03/2022	16:19:44.298779
22	15/03/2022	16:29:44.602764
22	15/03/2022	16:39:44.958740
22	15/03/2022	16:49:45.314611
22	15/03/2022	16:59:45.670447
22	15/03/2022	17:09:48.217027
22	15/03/2022	17:19:48.473238
22	15/03/2022	17:29:48.735226
22	15/03/2022	17:39:48.997818
22	15/03/2022	17:49:49.353646
22	15/03/2022	17:59:49.709510
22	15/03/2022	18:09:50.065361
22	15/03/2022	18:19:50.330319
22	15/03/2022	18:29:50.589801
22	15/03/2022	18:39:53.116416
22	15/03/2022	18:49:53.381769
22	15/03/2022	18:59:53.639315
22	15/03/2022	19:09:53.995148
22	15/03/2022	19:19:54.279592
22	15/03/2022	19:29:54.635435
22	15/03/2022	19:39:54.894241
22	15/03/2022	19:49:55.249990
22	15/03/2022	19:59:55.540589
22	15/03/2022	20:09:55.896456
22	15/03/2022	20:19:56.169319
22	15/03/2022	20:29:56.525213
22	15/03/2022	20:39:56.797067
22	15/03/2022	20:49:57.090037
22	15/03/2022	20:59:57.445864
22	15/03/2022	21:09:57.801683
23	15/03/2022	21:19:58.063349
23	15/03/2022	21:29:58.325766
23	15/03/2022	21:39:58.584982
23	15/03/2022	21:49:58.940804
22	15/03/2022	21:59:59.296646
23	15/03/2022	22:09:59.652476
23	15/03/2022	22:19:59.928459
22	15/03/2022	22:30:00.284300
22	15/03/2022	22:40:00.640158
22	15/03/2022	22:50:03.253105
22	15/03/2022	23:00:03.515934
22	15/03/2022	23:10:03.773210
22	15/03/2022	23:20:04.129044
22	15/03/2022	23:30:04.484889
22	15/03/2022	23:40:04.749727
22	15/03/2022	23:50:05.008327
22	16/03/2022	00:00:05.349615
22	16/03/2022	00:10:05.612735
22	16/03/2022	00:20:05.884737
21	16/03/2022	00:30:06.149181
21	16/03/2022	00:40:06.410402
21	16/03/2022	00:50:06.673501
21	16/03/2022	01:00:06.943706
21	16/03/2022	01:10:07.205689
21	16/03/2022	01:20:07.559916
20	16/03/2022	01:30:07.825819
20	16/03/2022	01:40:08.083650
20	16/03/2022	01:50:08.346504
19	16/03/2022	02:00:08.611782
19	16/03/2022	02:10:08.967623
19	16/03/2022	02:20:09.323432
19	16/03/2022	02:30:09.679140
19	16/03/2022	02:40:10.034956
19	16/03/2022	02:50:10.375837
19	16/03/2022	03:00:10.731672
19	16/03/2022	03:10:10.987533
18	16/03/2022	03:20:11.259141
18	16/03/2022	03:30:11.521324
18	16/03/2022	03:40:11.799570
18	16/03/2022	03:50:12.155403
18	16/03/2022	04:00:12.414803
18	16/03/2022	04:10:12.681662
18	16/03/2022	04:20:12.939116
18	16/03/2022	04:30:13.239702
18	16/03/2022	04:40:13.498984
18	16/03/2022	04:50:13.757766
17	16/03/2022	05:00:14.022949
17	16/03/2022	05:10:14.304796
17	16/03/2022	05:20:14.660613
17	16/03/2022	05:30:14.923960
17	16/03/2022	05:40:15.279798
17	16/03/2022	05:50:15.555507
17	16/03/2022	06:00:15.850441
17	16/03/2022	06:10:16.119569
17	16/03/2022	06:20:16.376962
17	16/03/2022	06:30:16.710054
17	16/03/2022	06:40:16.971955
17	16/03/2022	06:50:17.327781
17	16/03/2022	07:00:17.683606
17	16/03/2022	07:10:17.946914
17	16/03/2022	07:20:18.202934
17	16/03/2022	07:30:18.476250
17	16/03/2022	07:40:18.832077
17	16/03/2022	07:50:19.093406
18	16/03/2022	08:00:19.449285
18	16/03/2022	08:10:19.725071
18	16/03/2022	08:20:19.982678
18	16/03/2022	08:30:22.596023
18	16/03/2022	08:40:22.855850
18	16/03/2022	08:50:23.211677
18	16/03/2022	09:00:23.483565
18	16/03/2022	09:10:28.314403
18	16/03/2022	09:20:28.670232
18	16/03/2022	09:30:29.026077
18	16/03/2022	09:40:29.299067
18	16/03/2022	09:50:29.654919
18	16/03/2022	10:00:29.911600
18	16/03/2022	10:10:30.267511
18	16/03/2022	10:20:30.599906
18	16/03/2022	10:30:30.955756
18	16/03/2022	10:40:31.311574
18	16/03/2022	10:50:31.668872
18	16/03/2022	11:00:31.961110
18	16/03/2022	11:10:32.219813
18	16/03/2022	11:20:32.577012
18	16/03/2022	11:30:32.835061
18	16/03/2022	11:40:33.192141
18	16/03/2022	11:50:33.457829
18	16/03/2022	12:00:33.717088
18	16/03/2022	12:10:33.981848
18	16/03/2022	12:20:34.305649
18	16/03/2022	12:30:34.566004
18	16/03/2022	12:40:34.852044
18	16/03/2022	12:50:35.209341
19	16/03/2022	13:00:35.566475
19	16/03/2022	13:10:38.182012
19	16/03/2022	13:20:38.446087
19	16/03/2022	13:30:38.803254
19	16/03/2022	13:40:39.068576
19	16/03/2022	13:50:39.425690
20	16/03/2022	14:00:39.693981
20	16/03/2022	14:10:39.957094
20	16/03/2022	14:20:40.229751
20	16/03/2022	14:30:42.845419
20	16/03/2022	14:40:43.202493
20	16/03/2022	14:50:43.468336
20	16/03/2022	15:00:43.738043
20	16/03/2022	15:10:43.996968
20	16/03/2022	15:20:44.354235
20	16/03/2022	15:30:44.711386
20	16/03/2022	15:40:44.973060
20	16/03/2022	15:50:45.231617
20	16/03/2022	16:00:45.588433
21	16/03/2022	16:10:45.881009
21	16/03/2022	16:20:46.238418
21	16/03/2022	16:30:46.595832
21	16/03/2022	16:40:49.211452
21	16/03/2022	16:50:49.568802
21	16/03/2022	17:00:49.926028
21	16/03/2022	17:10:50.199614
21	16/03/2022	17:20:50.556853
21	16/03/2022	17:30:50.914161
21	16/03/2022	17:40:51.271398
21	16/03/2022	17:50:51.541080
21	16/03/2022	18:00:51.898367
21	16/03/2022	18:10:52.255573
22	16/03/2022	18:20:52.612792
22	16/03/2022	18:30:52.881485
22	16/03/2022	18:40:53.139213
22	16/03/2022	18:50:53.401033
22	16/03/2022	19:00:53.660605
22	16/03/2022	19:10:54.017709
22	16/03/2022	19:20:54.305561
22	16/03/2022	19:30:54.662730
21	16/03/2022	19:40:55.019921
22	16/03/2022	19:50:55.377156
22	16/03/2022	20:00:55.649027
22	16/03/2022	20:10:56.006118
22	16/03/2022	20:20:56.310255
22	16/03/2022	20:30:56.667423
22	16/03/2022	20:40:57.024265
